Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month),Status
2011-04-29 01:57:48,1304035068,dfs,24.67,61.7704918032787,1363.61,26.33739136879945,35.43310043447925,277.08,10.86,3.01,1.94,29.98,49.20,2.05,19.16,8.17,27430000000.0,27430000000.0,9.91,1.55,6.17,N/A,6.17,N/A,N/A,1250000000.0,2.27,N/A,327.70,5180000000.0,9.50,19120000000.0,1.45,12.65,27430000000.0,1.67,0.40,85.20,6390000.0,1.20,1.20,5960000.0,outperform
2011-05-19 01:21:00,1305760860,dfs,25.33,66.0983606557377,1343.6,24.483480645579707,41.61488001015799,277.08,11.15,3.10,2.00,29.98,49.20,2.05,19.16,8.17,27710000000.0,27710000000.0,10.09,1.56,6.23,N/A,6.23,N/A,N/A,1250000000.0,2.27,N/A,327.70,5180000000.0,9.50,19120000000.0,1.45,12.65,27710000000.0,1.66,0.40,85.20,6630000.0,1.30,1.20,5210000.0,outperform
2011-08-14 16:25:04,1313331904,dfs,23.33,52.98360655737704,1172.640015,8.644172827839238,44.3394337295378,239.77,7.69,2.53,1.70,33.02,53.65,2.67,24.71,9.31,26980000000.0,26980000000.0,7.91,0.66,5.32,N/A,5.32,N/A,N/A,1660000000.0,3.04,132.70,67.00,3790000000.0,6.95,18040000000.0,1.44,13.79,26980000000.0,1.59,0.40,85.20,4280000.0,0.60,0.80,4710000.0,outperform
2011-10-08 05:32:10,1318044730,dfs,23.41,53.50819672131147,1144.030029,5.993480182333657,47.514716538977815,222.56,6.24,2.29,1.61,35.80,57.38,3.28,29.24,10.58,26990000000.0,26990000000.0,7.29,0.60,4.68,N/A,4.68,N/A,N/A,2040000000.0,3.75,149.00,69.20,4010000000.0,7.30,17820000000.0,1.40,14.88,26990000000.0,1.54,0.40,85.20,12910000.0,1.90,N/A,9780000.0,outperform
2012-01-24 22:16:47,1327439807,dfs,27.83,82.49180327868851,1314.65,21.8012859710564,60.690517307632106,222.48,6.85,2.12,1.78,32.13,50.66,3.44,30.30,12.79,22670000000.0,22670000000.0,8.26,0.79,3.27,N/A,3.27,N/A,N/A,2200000000.0,4.06,46.70,40.30,10340000000.0,19.55,18340000000.0,1.55,15.58,N/A,1.54,0.40,86.20,6560000.0,1.40,1.20,7810000.0,outperform
2012-01-29 10:20:33,1327828833,dfs,27.14,77.9672131147541,1318.430054,22.151504993792507,55.815708120961595,222.48,6.68,2.13,1.79,32.13,50.66,3.44,30.30,12.79,22350000000.0,22350000000.0,8.05,0.77,3.23,N/A,3.23,N/A,N/A,2200000000.0,4.06,46.70,40.30,10340000000.0,19.55,18340000000.0,1.55,15.58,N/A,1.54,0.40,86.20,7260000.0,1.40,1.30,6560000.0,outperform
2012-02-01 09:42:38,1328085758,dfs,27.18,78.22950819672131,1324.09,22.675894528137565,55.55361366858375,222.48,6.69,2.38,1.74,36.83,59.16,3.44,30.30,11.16,29830000000.0,29830000000.0,8.07,0.77,4.93,N/A,4.93,N/A,N/A,2200000000.0,4.06,46.60,23.10,2910000000.0,5.50,18340000000.0,1.33,15.59,3610000000.0,1.54,0.40,86.20,7260000.0,1.40,1.30,6560000.0,outperform
2012-02-03 03:48:15,1328237295,dfs,27.75,81.9672131147541,1344.9,24.603924620601497,57.363288494152606,222.48,6.83,2.43,1.78,36.83,59.16,3.44,30.30,11.16,30120000000.0,30120000000.0,8.23,0.77,4.98,N/A,4.98,N/A,N/A,2200000000.0,4.06,46.60,23.10,2910000000.0,5.50,18340000000.0,1.33,15.59,3610000000.0,1.42,0.40,86.20,7260000.0,1.40,1.30,6560000.0,outperform
2012-02-04 11:55:01,1328352901,dfs,28.22,85.04918032786884,1324.089966,22.675891378064385,62.373288949804454,222.48,6.95,2.43,1.78,36.83,59.16,3.44,30.30,11.16,30380000000.0,30380000000.0,8.37,0.80,5.03,N/A,5.03,N/A,N/A,2200000000.0,4.06,46.60,23.10,2910000000.0,5.50,18340000000.0,1.33,15.59,3610000000.0,1.42,0.40,86.20,7260000.0,1.40,1.30,6560000.0,outperform
2012-02-06 16:16:09,1328541369,dfs,28.27,85.37704918032787,1344.33,24.551114570015013,60.825934610312856,222.48,6.94,2.47,1.81,36.83,59.16,3.44,30.30,11.16,30380000000.0,30380000000.0,8.36,0.80,5.03,N/A,5.03,N/A,N/A,2200000000.0,4.06,46.60,23.10,2910000000.0,5.50,18340000000.0,1.31,15.59,3610000000.0,1.42,0.40,86.20,7260000.0,1.40,1.30,6560000.0,outperform
2012-02-11 00:32:10,1328916730,dfs,28.18,84.78688524590163,1349.959961,25.072726017751602,59.714159228150024,222.48,6.94,2.53,1.85,36.83,59.16,3.44,30.30,11.16,30740000000.0,30740000000.0,8.36,0.82,5.08,N/A,5.08,N/A,N/A,2200000000.0,4.06,46.60,23.10,2910000000.0,5.50,18340000000.0,1.31,15.59,3610000000.0,1.42,0.40,86.20,7260000.0,1.40,1.30,6560000.0,outperform
2012-02-13 01:32:02,1329093122,dfs,28.18,84.78688524590163,1351.77,25.240424703985774,59.546460541915856,222.48,6.94,2.53,1.85,36.83,59.16,3.44,30.30,11.16,30360000000.0,30360000000.0,8.36,0.82,5.02,N/A,5.02,N/A,N/A,2200000000.0,4.06,46.60,23.10,2910000000.0,5.50,18340000000.0,1.31,15.59,3610000000.0,1.42,0.40,86.20,9450000.0,1.50,1.70,7260000.0,outperform
2012-02-17 07:08:15,1329458895,dfs,29.58,93.96721311475409,1361.23,26.116886245298065,67.85032686945603,222.48,7.29,2.54,1.86,36.83,59.16,3.44,30.30,11.16,31100000000.0,31100000000.0,8.78,0.82,5.15,N/A,5.15,N/A,N/A,2200000000.0,4.06,46.60,23.10,2910000000.0,5.50,18340000000.0,1.31,15.59,3610000000.0,1.42,0.40,86.20,9450000.0,1.50,1.70,7260000.0,outperform
2012-02-20 00:36:36,1329694596,dfs,29.54,93.70491803278688,1361.22998,26.11688439231384,67.58803364047304,222.48,7.28,2.59,1.90,36.83,59.16,3.44,30.30,11.16,31080000000.0,31080000000.0,8.74,0.84,5.14,N/A,5.14,N/A,N/A,2200000000.0,4.06,46.60,23.10,2910000000.0,5.50,18340000000.0,1.31,15.59,3610000000.0,1.42,0.40,86.20,9450000.0,1.50,1.70,7260000.0,outperform
2012-02-24 14:56:40,1330091800,dfs,30.05,97.04918032786885,1365.74,26.534734189412056,70.5144461384568,222.48,7.39,2.63,1.93,36.83,59.16,3.44,30.30,11.16,31340000000.0,31340000000.0,8.88,0.85,5.19,N/A,5.19,N/A,N/A,2200000000.0,4.06,46.60,23.10,2910000000.0,5.50,18340000000.0,1.31,15.59,3610000000.0,1.42,0.40,86.20,9450000.0,1.50,1.70,7260000.0,outperform
2012-02-26 11:45:56,1330253156,dfs,30.19,97.9672131147541,1363.459961,26.32349037374693,71.64372274100717,222.48,7.44,2.63,1.93,36.83,59.16,3.44,30.30,11.16,31420000000.0,31420000000.0,8.91,0.85,5.20,N/A,5.20,N/A,N/A,2200000000.0,4.06,46.60,23.10,2910000000.0,5.50,18340000000.0,1.31,15.59,3610000000.0,1.42,0.40,86.20,9450000.0,1.50,1.70,7260000.0,outperform
2012-02-29 09:00:05,1330502405,dfs,30.37,99.14754098360656,1365.6801,26.529184501639904,72.61835648196666,222.48,7.48,2.66,1.95,36.83,59.16,3.44,30.30,11.16,31520000000.0,31520000000.0,8.96,0.85,5.21,N/A,5.21,N/A,N/A,2200000000.0,4.06,46.60,23.10,2910000000.0,5.50,18340000000.0,1.31,15.59,3610000000.0,1.42,0.40,86.20,8470000.0,1.50,N/A,9450000.0,outperform
2012-03-01 09:23:44,1330590224,dfs,30.01,96.78688524590166,1374.09,27.308355105898052,69.47853014000361,222.48,7.39,2.63,1.93,36.83,59.16,3.44,30.30,11.16,31330000000.0,31330000000.0,8.85,0.85,5.18,N/A,5.18,N/A,N/A,2200000000.0,4.06,46.60,23.10,2910000000.0,5.50,18340000000.0,1.31,15.59,3610000000.0,1.42,0.40,86.20,8470000.0,1.50,N/A,9450000.0,outperform
2012-03-04 13:38:54,1330864734,dfs,30.53,100.19672131147541,1374.089966,27.308351955824868,72.88836935565055,222.48,7.52,2.69,1.97,36.83,59.16,3.44,30.30,11.16,31600000000.0,31600000000.0,9.01,0.86,5.23,N/A,5.23,N/A,N/A,2200000000.0,4.06,46.60,23.10,2910000000.0,5.50,18340000000.0,1.31,15.59,3610000000.0,1.33,0.40,86.20,8470000.0,1.50,N/A,9450000.0,outperform
2013-03-18 17:23:07,1363623787,dfs,44.04,188.78688524590163,1552.1,43.800841254840925,144.9860439910607,204.73,9.89,3.23,2.38,34.47,59.88,3.25,26.03,13.12,37920000000.0,37920000000.0,9.67,N/A,5.57,N/A,5.57,N/A,N/A,2320000000.0,4.46,7.40,11.20,4059999999.9999995,8.16,20020000000.0,1.29,18.51,3040000000.0,0.89,0.40,86.40,3060000.0,0.60,0.60,2850000.0,outperform
2013-05-21 08:53:09,1369119189,dfs,48.19,215.99999999999997,1669.16,54.646357959493784,161.3536420405062,204.73,10.54,3.42,2.44,34.24,59.38,N/A,N/A,13.52,23390000000.0,23390000000.0,10.02,0.99,3.38,N/A,3.38,N/A,N/A,2340000000.0,4.57,6.70,21.90,N/A,N/A,N/A,N/A,19.76,N/A,0.92,0.40,86.40,3870000.0,0.70,0.80,3620000.0,outperform
2004-05-21 12:48:29,1085136509,dg,17.65,0.0,1093.5601,0.0,0.0,0.179,19.74,0.86,3.76,4.38,7.44,12.24,21.18,20.438,5940000000.0,5820000000.0,14.71,0.98,0.85,8.77,0.85,2020000000.0,8.77,301000000.0,0.894,13.60,12.60,398280000.0,1.18,282010000.0,2.221,4.691,518549999.99999994,1.049,13.10,66.65,1620000.0,0.563,0.55,1650000.0,underperform
2004-09-18 12:11:17,1095502277,dg,20.23,14.617563739376783,1120.369995,2.4516160565843705,12.165947682792412,0.179,21.27,0.92,4.31,4.42,7.31,12.36,21.30,21.531,6640000000.0,6920000000.0,17.00,1.13,0.96,10.07,0.96,2020000000.0,10.07,319900000.0,0.951,13.60,12.60,101460000.0,0.31,274960000.0,2.032,4.686,572480000.0,1.013,0.46,70.12,5310000.0,4.482,1.62,4160000.0,outperform
2004-11-08 17:31:21,1099931481,dg,20.36,15.354107648725218,1164.89,6.5227233510074285,8.83138429771779,0.179,21.43,0.94,4.40,4.42,7.31,12.36,21.30,21.493,6690000000.0,6940000000.0,17.11,1.15,0.96,10.1,0.96,2020000000.0,10.1,319900000.0,0.95,13.60,12.60,101460000.0,0.31,274960000.0,2.032,4.686,572480000.0,1.055,0.46,71.42,6660000.0,3.792,2.04,7030000.0,outperform
2004-11-10 19:43:46,1100112226,dg,20.44,15.807365439093502,1162.91,6.341663343423024,9.465702095670478,0.179,21.52,0.92,4.32,4.42,7.31,12.36,21.30,21.493,6710000000.0,6820000000.0,17.18,1.14,0.94,9.92,0.94,2020000000.0,9.92,319900000.0,0.95,13.60,12.60,101460000.0,0.31,274960000.0,2.032,4.686,572480000.0,1.154,0.46,71.42,6660000.0,3.792,2.04,7030000.0,outperform
2004-12-26 11:27:15,1104056835,dg,20.09,13.824362606232302,1210.130005,10.659670648188433,3.1646919580438695,0.213,21.49,0.89,4.20,4.21,6.89,11.68,20.38,22.216,6580000000.0,6870000000.0,17.32,1.15,0.93,10.2,0.93,2020000000.0,10.2,313130000.0,0.935,13.60,12.60,45830000.0,0.14,335900000.0,2.029,4.814,368550000.0,1.17,0.45,72.55,4880000.0,2.368,1.50,5100000.0,outperform
2005-02-05 02:44:47,1107567887,dg,22.5,27.478753541076493,1193.189941,9.110595841966086,18.368157699110405,0.213,24.06,0.98,4.63,4.21,6.89,11.68,20.38,22.216,7370000000.0,7590000000.0,19.40,1.28,1.02,11.27,1.02,2020000000.0,11.27,313130000.0,0.94,13.60,12.60,45830000.0,0.14,335900000.0,2.029,4.814,368550000.0,1.23,0.45,73.09,5500000.0,3.854,1.69,4880000.0,outperform
2005-02-07 15:46:20,1107787580,dg,22.6,28.045325779036844,1201.72,9.89062238097386,18.154703398062985,0.213,24.17,0.99,4.67,4.21,6.89,11.68,20.38,22.216,7410000000.0,7660000000.0,19.48,1.29,1.03,11.37,1.03,2020000000.0,11.37,313130000.0,0.94,13.60,12.60,45830000.0,0.14,335900000.0,2.029,4.814,368550000.0,1.23,0.45,73.09,5500000.0,3.854,1.69,4880000.0,outperform
2005-03-29 09:31:53,1112081513,dg,21.8,23.51274787535412,1165.36,6.565702241696638,16.94704563365748,0.161,21.02,0.93,4.30,4.49,7.27,12.64,21.94,23.07,7140000000.0,7140000000.0,16.27,1.09,0.93,9.89,0.93,2020000000.0,9.89,344190000.0,1.04,13.60,12.60,275760000.0,0.84,271320000.0,2.096,5.074,368550000.0,1.228,0.45,71.16,7960000.0,3.91,2.44,6740000.0,outperform
2005-12-18 05:15:25,1134879325,dg,19.17,8.611898016997186,1270.939941,16.220401695343508,-7.608503678346322,0.155,18.58,0.75,3.83,4.33,6.96,12.31,21.22,24.065,6070000000.0,6200000000.0,,0.95,0.79,8.63,0.79,2260000000.0,8.63,341240000.0,1.03,4.30,13.20,236520000.0,0.721,267190000.0,2.103,5.098,376110000.0,1.026,4.74,73.40,10400000.0,3.2,3.40,9570000.0,underperform
2006-06-23 17:23:46,1151076226,dg,14.29,-19.03682719546742,1244.5,13.802615878176253,-32.83944307364367,0.005,13.74,0.51,2.67,3.80,6.07,11.16,19.50,27.51,4450000000.0,4420000000.0,,1.17,0.51,6.106,0.51,2460000000.0,6.106,332920000.0,1.04,26.50,8.80,90700000.0,0.291,8800000.0,1.847,5.411,484250000.0,1.03,8.54,76.00,8400000.0,3.8,2.80,9100000.0,underperform
2007-04-10 09:26:41,1176190001,dg,21.22,20.22662889518414,1448.39,32.44722443695597,-12.220595541771829,0.155,48.23,0.73,3.80,1.50,2.67,5.24,7.96,29.338,6660000000.0,6710000000.0,,1.88,0.73,14.823,0.73,2370000000.0,14.823,137940000.0,0.44,65.50,3.00,219240000.0,0.698,270040000.0,2.092,5.588,405360000.0,0.59,8.50,75.20,16350000.000000002,2.6,5.40,11900000.0,underperform
2007-10-02 17:18:45,1191338325,dg,,,1546.63,41.430727035487145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,underperform
2010-12-12 08:26:03,1292138763,dg,31.07,76.03399433427764,1233.0,12.751004723014317,63.28298961126332,92.38,23.96,0.85,2.85,3.54,8.74,7.51,13.62,37.16,13630000000.0,13630000000.0,14.52,0.88,1.10,10.18,1.10,3690000000.0,10.18,439990000.0,1.30,50.90,10.80,283480000.0,0.83,3400000000.0,1.62,10.80,13630000000.0,N/A,0.26,124.20,15350000.0,18.80,4.50,15440000.0,outperform
2011-10-13 01:11:25,1318461085,dg,38.95,120.67988668555245,1203.66,10.068024610627269,110.61186207492517,64.03,20.50,0.97,3.05,4.76,9.97,9.15,16.23,40.24,16030000000.000002,16030000000.000002,14.81,1.01,1.17,9.81,1.17,4179999999.9999995,9.81,653680000.0,1.90,3.40,11.20,114790000.0,0.34,2800000000.0,1.49,12.81,16030000000.000002,N/A,0.26,88.90,5940000.0,1.80,6.00,6830000.0,outperform
2012-01-06 22:54:44,1325886884,dg,40.87,131.55807365439094,1277.8101,16.84863959465968,114.70943405973125,60.10,20.33,1.00,3.11,4.94,9.96,9.21,16.65,41.30,16770000000.0,16770000000.0,15.14,1.00,1.19,10.01,1.19,4179999999.9999995,10.01,696720000.0,2.01,33.60,11.50,120340000.0,0.35,2740000000.0,1.52,13.31,1030000000.0,0.02,0.26,88.90,3670000.0,1.20,3.70,4370000.0,outperform
2012-07-24 04:27:37,1343096857,dg,52.32,196.43059490084988,1338.3101,22.381028715294203,174.04956618555568,62.90,21.80,1.14,3.79,5.40,10.19,9.97,18.68,44.89,20150000000.0,20150000000.0,15.85,1.03,1.32,10.98,1.32,4700000000.0,10.98,823130000.0,2.40,36.00,13.00,134169999.99999999,0.40,2890000000.0,1.61,13.82,1020000000.0,0.06,0.12,97.40,8520000.0,1.60,5.40,5140000.0,outperform
2012-09-13 04:01:09,1347501669,dg,49.72,181.69971671388103,1459.99,33.5079800369454,148.19173667693565,60.20,19.04,1.04,3.39,5.70,10.18,10.13,19.41,46.28,19050000000.0,19050000000.0,14.89,0.94,1.22,10.15,1.22,4700000000.0,10.15,891230000.0,2.61,46.60,10.40,136830000.0,0.41,2900000000.0,1.65,14.42,1030000000.0,0.05,0.12,97.40,3960000.0,1.50,2.50,5040000.0,outperform
2012-10-15 00:22:11,1350253331,dg,49.25,179.03682719546745,1440.13,31.69189329420488,147.34493390126258,60.20,18.86,1.06,3.44,5.70,10.18,10.13,19.41,46.28,19190000000.0,19190000000.0,14.75,0.95,1.23,10.22,1.23,4700000000.0,10.22,891230000.0,2.61,46.60,10.40,136830000.0,0.41,2900000000.0,1.65,14.42,1030000000.0,0.05,0.13,95.30,5590000.0,1.20,3.60,4350000.0,outperform
2012-10-25 15:10:42,1351170642,dg,47.33,168.1586402266289,1412.97,29.208262079057214,138.95037814757168,60.20,18.08,1.01,3.28,5.70,10.18,10.13,19.41,46.28,18520000000.0,18520000000.0,14.13,0.91,1.19,9.86,1.19,4700000000.0,9.86,891230000.0,2.61,46.60,10.40,136830000.0,0.41,2900000000.0,1.65,14.42,1030000000.0,0.05,0.13,95.30,5590000.0,1.20,3.60,4350000.0,outperform
2013-04-23 16:01:35,1366725695,dg,52.13,195.35410764872526,1578.78,44.3706660475268,150.98344160119848,55.70,18.38,1.05,3.39,5.95,10.35,10.33,19.72,48.22,19580000000.0,19580000000.0,13.82,0.95,1.22,9.99,1.22,5090000000.0,9.99,952660000.0,2.85,8.50,0.50,145090000.0,0.44,2780000000.0,1.54,15.24,1130000000.0,0.13,0.15,97.90,10800000.0,1.90,N/A,13420000.0,outperform
2013-05-18 11:06:51,1368868011,dg,54.08,206.40226628895184,1658.780029,51.68622456141186,154.71604172753996,55.70,18.98,1.09,3.49,5.95,10.35,10.33,19.72,48.22,19900000000.0,19900000000.0,14.27,1.03,1.24,10.15,1.24,5090000000.0,10.15,952660000.0,2.85,8.50,0.50,145090000.0,0.44,2780000000.0,1.54,15.24,1130000000.0,0.12,0.15,97.90,5530000.0,1.60,2.00,6310000.0,outperform
2004-08-31 09:10:19,1093936219,dgx,83.42,0.0,1104.24,0.0,0.0,0.452,18.80,1.73,3.53,9.46,17.14,10.94,19.49,46.887,8500000000.0,9460000000.0,15.19,1.17,1.90,10.98,1.90,1680000000.0,10.98,471250000.0,4.438,98.50,13.20,137800000.0,1.35,1100000000.0,1.356,23.983,753240000.0,0.439,22.36,67.87,5540000.0,10.154,7.01,6220000.0,underperform
2004-11-23 07:44:28,1101192268,dgx,92.57,10.968592663629813,1176.9399,6.583704629428391,4.384888034201422,0.445,20.22,1.83,3.73,9.54,18.07,11.10,19.73,47.986,9370000000.0,10160000000.0,16.92,1.26,2.01,11.04,2.01,1680000000.0,11.04,481370000.0,4.579,98.50,13.20,201040000.0,1.99,1100000000.0,1.427,24.523001,797490000.0,0.418,22.33,72.50,5430000.0,12.988,6.91,5550000.0,outperform
2005-01-29 02:19:48,1106961588,dgx,94.64,13.450011987532964,1174.069946,6.323801528653197,7.126210458879767,0.48,19.89,1.92,3.91,9.74,17.38,11.54,20.62,48.859,9580000000.0,10430000000.0,17.27,1.19,2.03,11.62,2.03,1680000000.0,11.62,499220000.0,4.759,98.50,13.20,73300000.0,0.75,1100000000.0,0.892,24.523001,797490000.0,0.435,21.71,71.27,4650000.0,8.417,6.05,5060000.0,outperform
2005-02-25 07:41:51,1109313711,dgx,98.95,18.616638695756414,1211.37,9.701695283633981,8.914943412122433,0.48,20.79,1.88,4.21,9.74,17.38,11.54,20.62,48.859,9710000000.0,10730000000.0,16.04,1.11,2.09,11.95,2.09,1680000000.0,11.95,499220000.0,4.76,,,73300000.0,0.75,1100000000.0,0.892,23.33,N/A,0.476,21.71,74.17,5120000.0,7.165,6.67,4650000.0,outperform
2007-02-13 08:13:30,1171350810,dgx,52.26,-37.353152721169984,1444.26,30.79221908280808,-68.14537180397807,0.515,17.78,1.62,3.35,9.35,18.33,13.42,21.64,31.821,10140000000.0,N/A,,1.27,N/A,N/A,N/A,2250000000.0,N/A,625700000.0,2.94,14.60,8.00,149600000.0,0.771,1560000000.0,1.035,15.563,951900000.0,0.01,0.43,68.20,9670000.0,9.4,5.00,9750000.0,underperform
2007-04-07 18:42:59,1175964179,dgx,51.3,-38.503955885878696,1439.369995,30.34938011664131,-68.85333600252001,0.515,17.45,1.58,3.29,9.36,18.40,14.10,21.64,31.823,9930000000.0,11340000000.0,,1.26,1.81,7.914,1.81,2570000000.0,7.914,625690000.0,2.94,,,149640000.0,0.773,1560000000.0,1.035,15.567,951900000.0,0.06,0.43,67.80,15940000.0,9.3,8.20,10250000.0,underperform
2007-05-28 00:28:06,1180304886,dgx,48.83,-41.46487652841046,1515.72998,37.264542128522784,-78.72941865693323,0.662,17.66,1.49,3.07,8.77,17.39,12.56,19.63,31.889,9410000000.0,11260000000.0,,1.18,1.80,8.246,1.80,2570000000.0,8.246,578600000.0,2.77,26.80,1.70,158400000.0,0.822,2009999999.9999998,0.795,15.73,862790000.0,0.01,0.43,74.30,16579999.999999998,13.8,8.60,15940000.0,underperform
2008-04-17 02:38:30,1208392710,dgx,46.32,-44.47374730280508,1365.5601,23.665154314279498,-68.13890161708457,1.065,26.61,1.33,2.69,5.07,16.50,9.72,17.46,34.697,8990000000.0,12320000000.0,,1.06,1.84,9.167,1.84,2740000000.0,9.167,553830000.0,1.74,,,167590000.0,0.863,3540000000.0,1.067,17.132,926920000.0,0.03,19.02,76.10,18510000.0,12.4,9.60,19150000.0,underperform
2009-01-15 00:13:41,1231974821,dgx,47.27,-43.334931671062094,843.74,-23.590886039266827,-19.744045631795267,0.838,22.82,1.31,2.53,5.63,16.86,8.87,17.47,37.157,9250000000.0,12300000000.0,,1.15,1.70,8.283,1.70,2740000000.0,8.283,616600000.0,2.07,13.00,3.40,286680000.0,1.466,3130000000.0,1.25,19.080999,1060000000.0,0.38,18.92,70.30,18260000.0,12.3,9.40,18500000.0,underperform
2009-06-30 11:00:36,1246352436,dgx,56.14,-32.70198993047231,919.32,-16.746359487068023,-15.955630443404285,N/A,17.95,1.43,2.97,8.37,17.59,9.41,18.84,37.665,13280000000.0,13280000000.0,,1.20,1.83,8.607,1.83,2990000000.0,8.607,660260000.0,3.13,19.70,1.30,204220000.0,1.102,3080000000.0,1.172,18.931,1180000000.0,0.47,16.90,74.30,18620000.0,17.6,10.10,19110000.0,underperform
2010-12-31 06:08:33,1293772113,dgx,54.18,-35.05154639175258,1257.64,13.891907556328341,-48.94345394808092,82.12,13.36,1.25,2.39,9.97,18.25,10.02,18.99,41.28,12090000000.0,12090000000.0,12.63,1.14,1.64,7.55,1.64,3130000000.0,7.55,734410000.0,4.05,3.00,1.70,369260000.0,2.17,3170000000.0,1.35,22.64,12090000000.0,0.60,17.68,73.00,3370000.0,3.80,1.90,3290000.0,underperform
2011-05-15 10:59:40,1305449980,dgx,57.4,-31.191560776792137,1348.650024,22.133777439687027,-53.32533821647917,130.53,19.67,1.23,2.66,6.83,17.61,9.16,15.11,43.19,12260000000.0,12260000000.0,11.79,1.12,1.66,7.89,1.66,3050000000.0,7.89,503910000.0,2.92,N/A,0.90,994240000.0,6.32,4230000000.0000005,1.30,21.70,12260000000.0,0.56,0.38,72.50,2830000.0,1.80,1.80,2069999.9999999998,underperform
2011-12-25 10:56:58,1324807018,dgx,58.97,-29.30951810117478,1254.0,13.562269071940882,-42.87178717311566,118.58,21.65,1.25,2.64,5.99,17.23,9.03,13.02,46.07,13400000000.0,13400000000.0,12.63,1.16,1.80,8.60,1.80,3050000000.0,8.60,446380000.0,2.72,13.20,2.20,110820000.0,0.70,4200000000.0,0.79,22.38,897320000.0,0.69,0.38,72.50,6710000.0,4.90,4.30,6370000.0,underperform
2012-03-22 20:42:39,1332445359,dgx,59.95,-28.13473987053464,1392.78,26.130189089328404,-54.26492895986304,108.34,20.53,1.27,2.56,6.27,17.41,9.16,13.06,47.33,13380000000.0,13380000000.0,11.87,1.20,1.78,8.42,1.78,3120000000.0,8.42,469190000.0,2.92,14.30,3.00,164890000.0,1.04,4019999999.9999995,0.90,23.46,895470000.0,0.70,0.43,91.90,3850000.0,4.00,2.50,3780000.0,underperform
2012-06-02 21:15:42,1338664542,dgx,55.1,-33.94869335890674,1313.319946,18.934284756936904,-52.88297811584364,100.61,12.95,1.18,2.33,8.96,17.64,9.00,20.23,48.30,12520000000.0,12520000000.0,10.89,1.06,1.64,7.66,1.64,3120000000.0,7.66,681010000.0,4.26,N/A,6.30,145440000.0,0.92,3920000000.0,1.00,24.41,896160000.0,0.69,0.37,92.70,4620000.0,5.10,2.90,4220000.0,underperform
2013-03-31 20:30:46,1364754646,dgx,56.46,-32.31838887556941,1569.189941,42.10587743606463,-74.42426631163404,80.43,16.34,1.20,2.13,7.53,17.86,8.86,16.87,46.56,12000000000.0,12000000000.0,11.62,1.25,1.63,7.48,1.63,3020000000.0,7.48,627580000.0,3.46,70.50,4.10,295590000.0,1.87,3370000000.0,1.49,26.29,1190000000.0,0.85,0.38,94.30,8170000.0,6.80,N/A,7630000.0,underperform
2013-05-07 08:52:46,1367909566,dgx,57.94,-30.544233996643495,1625.96,47.24697529522568,-77.79120929186918,80.64,17.48,1.26,2.18,7.33,17.80,8.61,15.37,45.80,12320000000.0,12320000000.0,12.05,1.27,1.70,7.81,1.70,3020000000.0,7.81,587180000.0,3.31,14.70,6.40,133600000.0,0.85,3410000000.0,1.21,26.60,1070000000.0000001,0.85,0.38,94.30,8650000.0,6.80,5.50,7970000.0,underperform
2003-10-26 19:04:09,1067191449,dhi,37.64,0.0,1033.77002,0.0,0.0,1.087,10.67,0.75,2.11,6.62,10.63,8.48,22.00,53.325,5920000000.0,8700000000.0,8.88,0.66,1.08,9.58,1.08,1370000000.0,9.58,531620000.0,3.528,57.50,51.20,296240000.0,1.88,3080000000.0,N/A,18.24,,1.126,19.46,76.42,7350000.0,5.535,5.81,5980000.0,underperform
2004-10-26 06:18:37,1098764317,dhi,29.21,-22.396386822529223,1111.09,7.479417907669637,-29.87580473019886,0.916,8.08,0.63,1.78,8.40,13.63,11.50,26.60,43.022,6810000000.0,9520000000.0,6.94,0.47,0.93,6.57,0.93,1920000000.0,6.57,856190000.0,3.614,54.70,29.50,240090000.0,1.03,3320000000.0,N/A,15.551,16579999.999999998,1.102,19.65,72.92,7160000.0,6.052,3.82,6580000.0,underperform
2005-01-11 19:25:11,1105467911,dhi,39.07,3.7991498405951103,1182.99,14.434543187855272,-10.635393347260162,0.883,9.50,0.85,2.29,9.00,14.60,12.41,28.32,45.737,9230000000.0,12170000000.0,7.48,0.54,1.12,7.41,1.12,2640000000.0,7.41,975100000.0,4.113,55.80,24.20,518000000.0,2.19,3500000000.0,N/A,16.971001,422500000.0,1.256,8.63,72.92,7440000.0,3.765,3.45,5680000.0,underperform
