Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month),Status
,,irm,,,,,,599.40,25.17,2.09,5.36,8.37,17.88,3.71,8880000000.0,14.81,8880000000.0,19080000000.0,26.90,8.26,4.50,13.53,4.50,2430000000.0,8880000000.0,,1.23,0.70,0.60,0.56,0.56,10380000000.0,0.75,5.78,971950000.0,8880000000.0,0.93,91.27,,13.72,19.52,35990000.0,
,,isrg,,,,,,1.03,49.51,14.31,7.95,29.95,31.04,10.19,57800000000.0,35.22,57800000000.0,57070000000.0,36.58,3.30,14.13,40.57,14.13,2600000000.0,57800000000.0,,10.13,24.70,20.90,2720000000.0,23.59,75100000.0,5.04,63.07,1310000000.0,57800000000.0,0.96,89.12,,3.24,1.76,2220000.0,
,,itw,,,,,,258.26,19.74,3.31,15.39,17.17,24.25,14.17,47570000000.0,43.66,47570000000.0,53740000000.0,17.89,4.55,3.74,13.68,3.74,6160000000.0,47570000000.0,,7.45,6.50,5.80,1680000000.0,5.18,7990000000.0,2.87,9.56,2950000000.0,47570000000.0,0.20,79.74,,5.96,2.85,7400000.0,
,,ivz,,,,,,17.01,10.65,1.38,0.73,11.47,23.18,2.14,7240000000.0,12.66,7240000000.0,13640000000.0,5.69,2.63,2.60,9.97,2.60,1860000000.0,7240000000.0,,1.45,83.60,5.30,1230000000.0,2.61,2500000000.0,9.10,21.12,779400000.0,7240000000.0,1.61,86.89,,4.53,7.11,25670000.0,
,,jbl,,,,,,157.01,24.73,0.17,2.22,0.72,2.96,3.81,4120000000.0,153.95,4120000000.0,6520000000.0,8.00,0.79,0.27,4.38,0.27,1710000000.0,4120000000.0,,1.09,2.20,12.90,694090000.0,4.54,2930000000.0,1.01,12.13,2420000000.0,4120000000.0,8.98,94.10,,3.72,2.45,4560000.0,
,,jci,,,,,,34.22,6.49,1.04,1.63,18.30,11.61,5.00,33110000000.0,35.22,33110000000.0,38800000000.0,16.07,0.90,1.22,8.15,1.22,9380000000.0,33110000000.0,,6.41,479.80,2.70,3680000000.0,4.63,7330000000.0,1.41,25.59,2080000000.0,33110000000.0,0.16,92.32,,4.72,2.36,22650000.0,
,,jcp,,,,,,494.39,0.82,0.02,0.18,2.78,0.08,0.07,188730000.0,37.59,188730000.0,5130000000.0,0.82,0.02,0.43,9.28,0.43,4150000000.0000005,188730000.0,,1.0450,0.54,4.30,0.54,0.54,5110000000.0,1.51,3.26,296880000.0,188730000.0,5.34,73.15,,15.32,45.54,120920000.0,
,,jdsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,jec,,,,,,20.43,17.37,0.66,1.84,3.99,5.26,4.55,11130000000.0,119.73,11130000000.0,11240000000.0,14.75,1.22,0.67,10.55,0.67,2830000000.0,11130000000.0,,4.73,249.10,8.00,998240000.0,7.37,1250000000.0,1.36,44.61,8109999.999999999,11130000000.0,0.52,90.09,,3.95,2.12,3640000.0,
,,jnj,,,,,,50.06,21.60,4.22,5.65,20.08,25.90,8.48,343190000000.0,30.47,343190000000.0,358930000000.0,14.71,2.33,4.41,12.82,4.41,54590000000.0,343190000000.0,,6.02,41.80,1.30,15280000000.0,5.79,30430000000.0,1.33,23.01,22010000000.0,343190000000.0,0.07,69.23,,2.18,0.59,14190000.0,
,,jnpr,,,,,,43.50,16.92,1.84,1.79,11.05,11.93,3.69,8230000000.0,12.89,8230000000.0,7870000000.0,12.39,6.88,1.76,10.73,1.76,2740000000.0,8230000000.0,,1.41,60.30,8.40,2800000000.0,8.11,43.50,2.13,13.33,667900000.0,8230000000.0,1.37,93.78,,4.95,5.77,17650000.0,
,,josb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,jpm,,,,,,73.89,10.79,3.18,1.43,32.33,39.71,1.29,337300000000.0,31.98,337300000000.0,10.79,10.00,1.79,0.22,1.15,0.22,103980000000.0,337300000000.0,,9.78,16.10,4.30,317.12,317.12,628810000000.0,73.89,73.89,81120000000.0,337300000000.0,0.80,75.29,,2.2,0.72,22490000.0,
,,jwn,,,,,,747.16,8.19,0.25,6.00,3.27,5.29,6.00,3910000000.0,95.93,3910000000.0,8439999999.999999,7.32,1.32,0.54,5.63,0.54,5710000000.0,3910000000.0,,3.08,57.50,3.30,2.9,2.9,4860000000.0,0.76,4.21,1290000000.0,3910000000.0,34.07,68.09,,6.79,26.27,23330000.0,
,,k,,,,,,304.36,25.38,1.57,8.14,6.28,13.40,6.31,21560000000.0,39.97,21560000000.0,31360000000.0,15.70,20.77,2.28,13.23,2.28,4830000000.0,21560000000.0,,2.49,52.00,3.00,9780000000.0,9780000000.0,9780000000.0,0.70,7.77,1610000000.0,21560000000.0,0.69,89.12,,6.74,6.78,17100000.0,
,,key,,,,,,15.02,9.56,2.64,1.07,29.48,38.25,1.27,16079999999.999998,6.01,16079999999.999998,31510000000.0,8.44,2.15,5.17,1.48,5.17,6180000000.0,16079999999.999998,,1.68,11.80,2.90,2630000000.0,2.62,16180000000.0,15.02,15.02,2820000000.0,16079999999.999998,0.41,83.54,,1.8,1.69,14570000.0,
,,kim,,,,,,92.72,23.18,6.85,1.48,35.35,38.39,2.47,7860000000.0,2.73,7860000000.0,12750000000.0,24.17,4.82,11.12,17.96,11.12,836200000.0,7860000000.0,,0.80,38.90,2.90,113990000.0,0.27,92.72,2.60,12.54,599480000.0,7860000000.0,2.85,89.61,,5.33,5.36,18380000.0,
,,klac,,,,,,127.85,17.73,4.70,8.02,25.73,30.41,11.87,21460000000.0,29.28,21460000000.0,23250000000.0,12.66,1.06,5.09,15.20,5.09,2700000000.0,21460000000.0,,7.49,37.50,17.60,1740000000.0,10.83,3420000000.0,2.44,16.56,,21460000000.0,0.26,95.61,,2.43,2.29,2960000.0,
,,kmb,,,,,,914.00,26.87,2.61,3.00,9.80,17.01,13.07,47930000000.0,53.22,47930000000.0,55200000000.0,19.37,4.19,3.00,14.49,3.00,6140000000.0,47930000000.0,,5.18,6.60,0.20,1.55,1.55,8460000000.000001,0.81,0.52,2570000000.0,47930000000.0,0.40,75.07,,4.17,1.97,7010000.0,
,,kmi,,,,,,104.31,19.97,3.24,1.34,16.50,28.75,3.23,45130000000.0,6.21,45130000000.0,82980000000.0,18.46,3.62,5.95,13.01,5.95,7200000000.0,45130000000.0,,1.00,0.11,6.20,0.11,0.11,36780000000.0,0.41,14.87,4670000000.0,45130000000.0,13.45,65.00,,3.68,2.23,45590000.0,
,,kmx,,,,,,435.12,16.68,0.70,4.02,4.41,6.17,4.07,13900000000.0,115.18,13900000000.0,28850000000.0,14.78,1.28,1.46,20.50,1.46,2920000000.0,13900000000.0,,5.03,11.80,12.10,42200000.0,0.25,15020000000.0,2.21,20.88,24680000.0,13900000000.0,0.54,106.09,,12.09,12.87,19430000.0,
,,ko,,,,,,228.90,32.89,7.03,12.68,21.43,29.25,6.68,230650000000.0,7.70,230650000000.0,261800000000.0,23.55,4.83,7.97,24.39,7.97,20090000000.0,230650000000.0,,1.64,12.60,6.10,13360000000.0,3.12,46460000000.0,0.83,4.25,9440000000.0,230650000000.0,0.75,68.99,,2.76,0.76,27920000.0,
,,kr,,,,,,241.10,9.69,0.15,2.05,1.54,2.14,4.00,17580000000.0,150.91,17580000000.0,37770000000.0,9.53,1.85,0.31,7.31,0.31,27020000000.0,17580000000.0,,2.27,61.90,1.20,0.51,0.51,20570000000.0,0.75,10.74,4059999999.9999995,17580000000.0,0.70,84.52,,5.25,5.33,48130000.0,
,,krft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,kss,,,,,,110.86,9.13,0.35,1.30,3.92,6.91,6.35,7090000000.0,123.36,7090000000.0,12800000000.0,8.01,1.21,0.64,5.47,0.64,8029999999.999999,7090000000.0,,4.79,17.30,2.90,3.35,3.35,6030000000.0,1.66,33.59,1860000000.0,7090000000.0,1.38,111.05,,5.89,15.90,22720000.0,
,,ksu,,,,,,55.07,20.99,4.21,2.43,20.35,35.61,6.55,11720000000.0,27.59,11720000000.0,14830000000.0,15.21,1.20,5.33,11.03,5.33,1300000000.0,11720000000.0,,5.59,13.20,4.60,47600000.0,0.48,2840000000.0,0.80,48.29,1060000000.0,11720000000.0,0.51,85.38,,1.78,2.44,2430000.0,
,,l,,,,,,54.72,19.96,1.03,0.75,5.30,10.59,1.16,14670000000.0,45.93,14670000000.0,24540000000.0,14.27,0.69,1.72,10.14,1.72,6240000000.0,14670000000.0,,2.43,8.30,0.90,5150000000.0,17.04,12250000000.0,0.49,64.49,2540000000.0,14670000000.0,69.62,26.05,,2.49,0.84,3080000.0,
,,leg,,,,,,208.65,17.56,1.10,4.01,6.44,10.17,6.63,4960000000.0,33.58,4960000000.0,7250000000.0,14.25,2.96,1.61,11.87,1.61,893300000.0,4960000000.0,,2.15,1.40,10.00,289700000.0,2.2,2580000000.0,1.89,9.42,519400000.0,4960000000.0,1.02,81.12,,9.6,13.04,13220000.0,
,,len,,,,,,69.92,8.44,0.72,1.05,8.86,11.21,5.21,15490000000.0,66.62,15490000000.0,25840000000.0,8.52,1.00,1.20,10.31,1.20,4360000000.0,15490000000.0,,5.83,35.80,1.90,821650000.0,2.55,10660000000.0,8.20,47.06,1260000000.0,15490000000.0,1.94,97.57,,3.88,4.90,10850000.0,
,,lh,,,,,,104.78,19.36,1.42,2.25,7.55,12.78,5.27,16030000000.000002,113.31,16030000000.000002,23220000000.0,13.54,1.85,2.06,12.25,2.06,3180000000.0,16030000000.000002,,8.48,18.60,0.50,295200000.0,3.02,7510000000.0,1.14,73.05,1160000000.0,16030000000.000002,0.59,94.13,,2.16,1.89,1680000.0,
,,life,,,,,,60.12,0.17,0.25,0.25,0.00,0.00,27.73,10090000.0,27750000.0,10090000.0,16140000.0,0.17,0.25,0.58,0.58,0.58,27750000.0,10090000.0,,13.5570,43020000.0,27750000.0,43020000.0,13.17,17730000.0,4.00,11.31,26510000.0,10090000.0,87.73,0.00,,0.53,7.78,0.00,
,,lll,,,,,,,19.16,260.48,260.48,2690000000.0,2690000000.0,2690000000.0,19480000000.0,2690000000.0,19480000000.0,19.16,260.48,260.48,260.48,260.48,260.48,2690000000.0,19480000000.0,,,,2690000000.0,,,,,,,19480000000.0,3.25,3.25,,3.25,3.25,3.25,
,,lltc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,lly,,,,,,575.11,13.93,4.31,36.34,31.71,25.09,9.57,106550000000.0,25.16,106550000000.0,115090000000.0,16.52,1.97,4.65,15.54,4.65,18130000000.0,106550000000.0,,7.93,2380000000.0,0.90,2380000000.0,2.61,16430000000.0,1.13,3.04,4930000000.0,106550000000.0,0.12,81.46,,2.93,1.25,11500000.0,
,,lm,,,,,,50.70,8.82,1.08,0.84,1.72,15.77,2860000000.0,3100000000.0,33.44,3100000000.0,3210000000.0,8.82,0.87,1.12,6.12,1.12,1080000000.0,3100000000.0,,0.62,31.40,5.70,50.70,50.70,50.70,42.78,42.78,,3100000000.0,2.17,85.87,,5.5,4.46,4560000.0,
,,lmt,,,,,,505.42,18.10,1.82,36.79,10.18,13.92,10.77,104850000000.0,203.12,104850000000.0,120040000000.0,14.63,1.20,2.09,13.25,2.09,7370000000.0,104850000000.0,,20.52,22.10,7.70,1170000000.0,4.13,14640000000.0,1.20,10.09,5910000000.0,104850000000.0,0.09,78.66,,2.06,0.98,8.8,
,,lnc,,,,,,35.89,7.36,0.61,0.57,8.82,12.47,0.43,10460000000.0,81.95,10460000000.0,9180000000.0,5.04,0.49,0.54,4.28,0.54,5170000000.0,10460000000.0,,7.10,5.70,7.20,7840000000.0,39.14,6620000000.0,6.74,91.92,1250000000.0,10460000000.0,0.56,86.15,,3.64,2.30,4910000.0,
,,lo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,low,,,,,,683.38,31.46,1.01,22.74,3.31,8.42,9.26,72470000000.0,89.19,72470000000.0,92220000000.0,14.07,1.23,1.29,12.40,1.29,22910000000.0,72470000000.0,,2.94,5.90,2.20,3160000000.0,4.04,22110000000.0,1.09,4.07,4900000000.0,72470000000.0,0.17,77.23,,2.18,1.15,10160000.0,
,,lrcx,,,,,,96.06,14.53,2.98,6.15,22.70,25.53,12.59,28750000000.0,63.31,28750000000.0,27730000000.0,11.37,240.67,2.87,10.00,2.87,4360000000.0,28750000000.0,,13.70,46.90,24.50,5430000000.0,37.6,4490000000.0,3.61,32.36,3180000000.0,28750000000.0,0.45,91.91,,4.09,4.68,8170000.0,
,,lsi,,,,,,90.47,22.72,8.38,2.32,36.90,39.87,3.57,4730000000.0,12.14,4730000000.0,6460000000.0,30.95,6.05,11.42,19.77,11.42,371950000.0,4730000000.0,,4.47,3.70,5.10,46060000.0,0.99,1870000000.0,0.72,43.83,,4730000000.0,1.65,99.18,,3.5,5.14,1970000.0,
,,ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,luk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,luv,,,,,,45.90,11.27,1.17,2.62,10.73,13.82,7.30,26090000000.0,40.21,26090000000.0,26790000000.0,9.44,0.92,1.20,6.43,1.20,7080000000.0,26090000000.0,,4.31,1.10,2.90,3990000000.0,7.42,4560000000.0,0.64,18.49,4330000000.0,26090000000.0,0.29,81.93,,1.87,1.72,7410000.0,
,,lyb,,,,,,112.07,7.66,0.66,2.52,9.82,12.02,9.52,24460000000.0,97.50,24460000000.0,35330000000.0,5.83,1.12,0.96,6.23,0.96,6470000000.0,24460000000.0,,9.53,39.40,11.30,1350000000.0,4.03,12170000000.0,1.47,28.94,4580000000.0,24460000000.0,20.86,75.05,,1.36,1.77,6210000.0,
,,m,,,,,,119.11,4.87,0.19,0.79,3.99,5.31,4.33,4950000000.0,83.14,4950000000.0,12050000000.0,5.83,0.43,0.47,5.93,0.47,10520000000.0,4950000000.0,,3.29,48.20,0.60,2.18,2.18,7520000000.0,1.48,20.38,1540000000.0,4950000000.0,0.30,95.26,,5.63,14.89,42890000.0,
,,ma,,,,,,160.97,42.09,17.62,55.33,42.71,56.94,23.68,276770000000.0,15.26,276770000000.0,280350000000.0,30.24,2.08,17.85,29.94,17.85,14950000000.0,276770000000.0,,6.48,30.50,12.20,6500000000.0,6.41,8220000000.000001,1.49,4.93,6550000000.0,276770000000.0,11.17,78.00,,0.63,0.63,4940000.0,
,,mac,,,,,,187.24,39.49,4.26,1.55,10.90,28.40,1.97,4269999999.9999995,7.10,4269999999.9999995,9890000000.0,75.62,365.19,9.86,15.95,9.86,661490000.0,4269999999.9999995,,0.77,101.30,6.00,104880000.0,0.74,5560000000.0,0.35,19.55,344540000.0,4269999999.9999995,0.48,104.23,,16.32,27.59,21860000.0,
,,mar,,,,,,922.10,30.63,7.92,33.85,27.03,42.09,5.70,41820000000.0,15.50,41820000000.0,52930000000.0,18.95,3.17,10.03,20.46,10.03,3910000000.0,41820000000.0,,4.14,65.20,3.00,0.86,0.86,11430000000.0,0.51,3.75,1970000000.0,41820000000.0,18.45,68.22,,5.58,2.86,8140000.000000001,
,,mas,,,,,,583.10,15.63,1.32,1.69,8.77,15.04,13.95,14070000000.0,28.08,14070000000.0,14070000000.0,12.84,1.60,1.69,9.93,1.69,2730000000.0,14070000000.0,,2.43,13.70,1.00,1.12,1.12,3250000000.0,1.46,0.31,680370000.0,14070000000.0,0.61,95.40,,2.32,2.66,5750000.0,
,,mat,,,,,,773.78,68.31,0.84,8.97,6.00,2.05,1.14,3780000000.0,13.05,3780000000.0,6890000000.0,68.31,2.52,1.53,19.63,1.53,1800000000.0,3780000000.0,,0.78,194120000.0,2.30,194120000.0,0.56,3260000000.0,1.78,1.22,128770000.00000001,3780000000.0,0.43,127.25,,16.38,46.49,69260000.0,
,,mcd,,,,,,8.58,28.67,8.00,9.93,28.32,41.87,20830000000.0,166670000000.0,27.16,166670000000.0,206770000000.0,24.95,4.00,9.93,20.15,9.93,10790000000.0,166670000000.0,,7.61,1.40,0.20,2290000000.0,45290000000.0,45290000000.0,8.58,8.58,,166670000000.0,0.06,69.97,,2.77,0.89,6320000.0,
,,mchp,,,,,,194.93,61.50,3.89,3.92,6.65,21.57,5.42,20790000000.0,22.65,20790000000.0,30830000000.0,12.57,1.71,5.76,15.18,5.76,3300000000.0,20790000000.0,,1.42,19.10,32.70,430900000.0,1.81,10310000000.0,0.93,22.25,1670000000.0,20790000000.0,2.19,117.58,,16.04,20.49,33280000.0,
,,mck,,,,,,104.99,45.97,0.12,3.32,0.27,1.51,3.34,26140000000.0,129.56,26140000000.0,35820000000.0,9.09,1.40,0.17,8.48,0.17,11750000000.0,26140000000.0,,3.08,1950000000.0,5.90,1950000000.0,10.53,9940000000.0,1.01,42.58,5050000000.0,26140000000.0,0.29,88.97,,4.2,2.60,4400000.0,
,,mco,,,,,,041.80,32.57,8.83,112.58,27.66,42.42,13.00,39730000000.0,23.57,39730000000.0,43960000000.0,23.70,2.33,9.78,20.90,9.78,3200000000.0,39730000000.0,,6.45,17.50,3.30,1320000000.0,6.95,5990000000.0,1.72,1.87,1440000000.0,39730000000.0,0.56,96.90,,2.79,1.08,2110000.0,
,,mcp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,mdlz,,,,,,77.85,21.02,3.02,2.97,14.57,15.28,3.87,77410000000.0,17.64,77410000000.0,97890000000.0,20.03,3.70,3.82,20.21,3.82,10350000000.0,77410000000.0,,2.55,153.80,0.80,1260000000.0,0.88,20380000000.0,0.44,18.09,3810000000.0,77410000000.0,0.34,78.70,,2.63,0.94,11660000.0,
,,mdt,,,,,,50.43,29.83,4.46,2.72,15.15,21.52,4.54,136419999999.99998,22.69,136419999999.99998,152930000000.0,17.15,2.56,5.01,16.56,5.01,21490000000.0,136419999999.99998,,3.41,19.70,0.00,9850000000.0,7.35,25320000000.0,2.59,37.36,7010000000.0,136419999999.99998,0.06,84.21,,2.69,0.77,9130000.0,
,,met,,,,,,152.54,7.41,0.64,0.66,9.28,13.18,0.75,42160000000.0,67.85,42160000000.0,112050000000.0,7.38,1.19,1.71,12.56,1.71,8920000000.0,42160000000.0,,6.07,95.40,17.40,27890000000.0,29.79,97690000000.0,1.07,68.18,9290000000.0,42160000000.0,61.88,0.00,,2.48,1.14,9910000.0,
,,mgm,,,,,,138.12,83.03,1.21,2.26,1.61,11.26,2.83,14590000000.0,22.61,14590000000.0,33110000000.0,17.60,1.09,2.75,12.64,2.75,4840000000.0,14590000000.0,,0.34,64.90,13.00,1160000000.0,2.23,15270000000.0,0.73,12.39,1600000000.0,14590000000.0,7.45,81.56,,3.33,3.38,20570000.0,
,,mhfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,mjn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,mkc,,,,,,138.31,33.03,4.13,6.64,12.62,17.74,5.84,22380000000.0,41.10,22380000000.0,26620000000.0,29.83,3.40,4.91,24.11,4.91,2370000000.0,22380000000.0,,5.11,21.20,0.00,151500000.0,1.14,4680000000.0,0.79,25.44,900500000.0,22380000000.0,0.07,89.48,,13.36,6.69,9040000.0,
,,mmc,,,,,,185.32,33.48,3.15,5.90,9.45,19.17,7.03,49180000000.0,30.93,49180000000.0,64310000000.0,19.01,2.36,4.11,18.09,4.11,6560000000.0,49180000000.0,,2.90,37.50,16.50,1290000000.0,2.55,15450000000.0,1.18,16.44,2260000000.0,49180000000.0,0.20,88.47,,2.62,0.96,5020000.0,
,,mmm,,,,,,166.32,19.10,2.84,9.06,15.28,20.26,10.74,91310000000.0,55.36,91310000000.0,112050000000.0,15.64,4.92,3.49,14.03,3.49,16110000000.0,91310000000.0,,8.31,39.30,2.60,2990000000.0,5.19,16870000000.000002,1.93,17.53,7110000000.0,91310000000.0,7.74,10.48,,4.22,1.95,10590000.0,
,,mnst,,,,,,0.57,29.76,7.80,7.67,26.58,34.12,17.68,31130000000.0,7.29,31130000000.0,29350000000.0,25.17,2.32,7.36,20.63,7.36,2300000000.0,31130000000.0,,1.92,8.30,8.70,1250000000.0,2.29,23040000.0,3.30,7.45,1120000000.0,31130000000.0,27.88,67.31,,5.49,2.88,10730000.0,
,,mo,,,,,,201.60,13.73,4.37,5.94,32.09,51.68,12.62,85890000000.0,10.48,85890000000.0,114870000000.0,10.24,1.60,5.84,11.06,5.84,12180000000.0,85890000000.0,,3.35,6.40,6.40,1800000000.0,0.96,29240000000.0,0.56,7.74,6930000000.0,85890000000.0,0.12,65.40,,2.05,0.71,16110000.0,
,,molx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,mos,,,,,,46.08,29.58,0.79,0.72,2.70,11.45,3.32,7540000000.0,24.70,7540000000.0,12310000000.0,9.77,3.84,1.29,6.06,1.29,1450000000.0,7540000000.0,,0.66,401900000.0,1.30,401900000.0,1.04,4920000000.0,1.67,27.14,1010000000.0,7540000000.0,9.47,81.49,,2.82,3.72,11020000.0,
,,mpc,,,,,,70.55,10.14,0.25,0.87,2.37,4.67,4.61,29670000000.0,189.85,29670000000.0,69080000000.0,6.00,1.54,0.59,7.93,0.59,10640000000.0,29670000000.0,,4.45,4.80,50.20,1250000000.0,1.89,31090000000.0,1.24,51.83,8150000000.0,29670000000.0,64.95,0.00,,2.95,2.06,14810000.0,
,,mrk,,,,,,99.46,23.48,4.83,7.78,21.10,30.10,9.88,214340000000.0,17.00,214340000000.0,234120000000.0,15.45,1.68,5.28,13.62,5.28,28810000000.0,214340000000.0,,3.57,56.40,12.40,7100000000.0,2.78,27590000000.0,1.21,10.77,10810000000.0,214340000000.0,0.08,78.28,,1.86,0.73,19340000.0,
,,mro,,,,,,47.58,10.39,1.80,0.81,17.89,18.20,2.89,9830000000.0,6.61,9830000000.0,14690000000.0,17.98,0.37,2.68,4.03,2.68,4630000000.0,9830000000.0,,1.18,67.70,4.50,1.2,1.2,5760000000.0,1.09,15.05,3130000000.0,9830000000.0,0.30,83.75,,2.25,2.74,18590000.0,
,,ms,,,,,,385.13,8.60,1.67,0.89,21.24,33.04,0.95,65090000000.0,23.38,65090000000.0,147650000000.0,7.50,1.01,3.79,1.24,3.79,35700000000.0,65090000000.0,,4.58,9.70,3.40,544710000000.00006,329.57,319060000000.0,1.75,44.13,34960000000.0,65090000000.0,24.60,62.98,,1.19,0.86,11710000.0,
,,msft,,,,,,84.49,26.46,8.12,10.00,31.18,34.14,9.85,975620000000.0,16.40,975620000000.0,975620000000.0,22.58,1.76,7.75,17.88,7.75,82930000000.0,975620000000.0,,5.06,48.60,12.10,133830000000.00002,17.53,86460000000.0,2.53,13.39,52190000000.0,975620000000.0,1.41,74.70,,2.41,0.70,48010000.0,
,,msi,,,,,,1.33,29.28,3.75,4.37,13.46,21.33,10.79,28630000000.0,46.61,28630000000.0,33340000000.000004,19.98,2.13,4.37,16.66,4.37,3540000000.0,28630000000.0,,5.91,15.00,5.70,5.76,5.76,5970000000.0,1.33,5.88,1650000000.0,28630000000.0,0.43,88.68,,4.96,2.82,3580000.0,
,,mtb,,,,,,107.75,10.41,3.24,1.35,33.80,47.66,1.69,19470000000.0,43.19,19470000000.0,22830000000.0,10.21,1.60,3.81,1.19,3.81,5800000000.0,19470000000.0,,13.99,4.00,1.40,10540000000.0,78.86,12790000000.0,107.75,107.75,2049999999.9999998,19470000000.0,6.60,81.99,,2.23,1.35,1470000.0,
,,mu,,,,,,13.53,4.87,1.72,1.32,37.35,41.17,15.75,46470000000.0,23.93,46470000000.0,46240000000.0,16.84,0.23,1.71,2.82,1.71,17890000000.0,46470000000.0,,8.65,78.00,38.60,6690000000.0,6.06,4910000000.0,2.79,32.00,16110000000.0,46470000000.0,0.27,80.06,,1.07,3.51,42800000.0,
,,mur,,,,,,103.62,9.68,1.00,0.63,10.99,30.15,4.81,3010000000.0,17.46,3010000000.0,8289999999.999999,11.82,2.57,2.76,3.96,2.76,2029999999.9999998,3010000000.0,,1.92,102.70,51.40,326040000.0,2.01,5280000000.0,1.25,29.21,1540000000.0,3010000000.0,5.62,93.00,,8.68,14.61,19370000.0,
,,mwv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,myl,,,,,,113.75,293.44,0.82,0.78,0.31,14.68,3.18,9230000000.0,21.92,9230000000.0,23410000000.0,3.97,0.97,2.07,6.60,2.07,4570000000.0,9230000000.0,,0.06,299200000.0,1.50,299200000.0,0.58,13540000000.0,1.37,23.07,1920000000.0,9230000000.0,1.08,86.25,,1.89,4.39,16579999.999999998,
,,nbl,,,,,,72.77,34.32,2.18,1.13,19.67,15.80,2.12,10180000000.0,9.76,10180000000.0,18230000000.0,34.32,5.45,3.90,6.48,3.90,3790000000.0,10180000000.0,,1.93,0.98,8.80,0.98,0.98,7420000000.0,0.59,18.87,2350000000.0,10180000000.0,1.36,100.12,,7.24,9.70,31310000.0,
,,nbr,,,,,,123.73,3.29,0.21,0.27,19.77,2.10,0.52,668210000.0,8.93,668210000.0,4570000000.0,3.29,0.04,1.46,5.77,1.46,1080000000.0,668210000.0,,1.8900,395720000.0,1.20,395720000.0,1.13,3550000000.0,1.90,6.77,,668210000.0,6.96,88.36,,3.14,17.05,42920000.0,
,,ndaq,,,,,,70.13,30.16,3.81,2.90,12.86,25.82,4.63,16020000000.0,25.46,16020000000.0,19180000000.0,18.14,3.47,4.57,14.94,4.57,2530000000.0,16020000000.0,,3.22,7.40,3.30,2.5,2.5,3890000000.0,0.96,33.56,648120000.0,16020000000.0,18.37,81.94,,3.11,2.33,2940000.0,
,,ne,,,,,,87.02,0.88,0.25,0.07,30.18,15.55,1.18,276560000.0,4.52,276560000.0,4550000000.0,0.88,0.33,4.07,16.55,4.07,406140000.0,276560000.0,,1.3660,153770000.0,18.30,153770000.0,0.62,3850000000.0,0.63,16.20,110500000.0,276560000.0,1.59,89.88,,4.73,13.86,26200000.0,
,,nee,,,,,,108.37,31.22,5.83,2.98,18.71,26.65,2.89,104090000000.0,37.42,104090000000.0,147270000000.0,23.93,3.22,8.25,15.99,8.25,9660000000.0,104090000000.0,,6.96,58.00,22.30,1020000000.0,2.13,41720000000.0,0.52,72.86,6940000000.0,104090000000.0,0.19,79.19,,3.39,1.09,4970000.0,
,,nem,,,,,,33.95,20.43,4.02,1.63,1.03,13.06,2.22,31480000000.0,13.24,31480000000.0,36960000000.0,20.43,3.17,4.72,12.91,4.72,3250000000.0,31480000000.0,,0.14,1850000000.0,35.80,1850000000.0,2.26,6920000000.0,1.83,23.60,2040000000.0,31480000000.0,0.55,90.95,,1.65,2.95,15280000.0,
,,nflx,,,,,,224.03,116.27,7.33,21.18,6.53,10.56,4.41,129300000000.00002,40.37,129300000000.00002,145400000000.0,52.18,1.93,8.25,74.36,8.25,5830000000.0,129300000000.00002,,2.54,29.60,26.00,11.43,11.43,13680000000.0,0.85,13.94,2850000000.0,129300000000.00002,1.74,77.15,,2.47,5.17,18360000.0,
